Identificador de URL;Nombre;Categorías;Nombre de propiedad 1;Valor de propiedad 1;Nombre de propiedad 2;Valor de propiedad 2;Nombre de propiedad 3;Valor de propiedad 3;Precio;Precio promocional;Peso (kg);Alto (cm);Ancho (cm);Profundidad (cm);Stock;SKU;Código de barras;Mostrar en tienda;Envío sin cargo;Descripción;Tags;Título para SEO;Descripción para SEO;Marca;Producto Físico;MPN (Número de pieza del fabricante);Sexo;Rango de edad;Costo;Visibilidad
pack-individuales-x3-nordico-gris;Pack individuales x3 Nordico GRIS;COCINA > REPASADORES, COCINA > INDIVIDUALES;;;;;;;13,600.00;;0.30;20.00;20.00;5.00;1;;;SI;NO;"<p><strong>Pack de individuales estampados por 3 unidades</strong> vienen combinadas las tres estampas que se muestran en las fotos.</p>
<p>Confeccionados en tusor liviano, 100% algodon estampados en serigrafia.<br /><br />Al ser algod&oacute;n puro son SUPER abosorbentes, pueden usarse para decorar las cocinas, como individual de mesa o tambi&eacute;n como repasador.&nbsp;</p>
<p>Cada pa&ntilde;o mide aproximadamente 40X60cm</p>
<p>Recomendamos lavar con agua fr&iacute;a o que la misma no supere los 30&ordm;C, centrifugado lo mas bajo posible y secado a la sombra.&nbsp;</p>";;;;;SI;;;;;Visible
porta-cubiertos-x4-unidades;Porta cubiertos x4 unidades;COCINA > MANTELES, COCINA > BAZAR > CUBIERTOS - VAJILLA;;;;;;;8,800.00;;0.20;10.00;10.00;5.00;2;;;SI;NO;"<p><strong>Porta cubierto</strong> confeccionado en tusor liviano 100% algod&oacute;n estampado, el precio corresponde al pack por 4 unidades.</p>
<p>Estampado: m&eacute;todo de serigrafia.</p>
<p>Miden aproximadamente 22cm de alto por 10,5cm de ancho.</p>";;;;;SI;;;;;Visible
pano-limpieza-home-45x35cm;Paño limpieza HOME 45x35cm;COCINA > REPASADORES;;;;;;;5,500.00;;0.10;15.00;15.00;3.00;4;;;SI;NO;"<p><strong>Pa&ntilde;o confeccionado en tejido 100% algod&oacute;n.</strong></p>
<p>Ideal para sacar de las cocinas ese tipico pa&ntilde;o amarillo. Al ser 100% algod&oacute;n es super absorbente.</p>
<p><strong>Mide aproximadamente 35X45cm</strong></p>
<p>Recomendamos lavar antes de su uso, aunque tambi&eacute;n puede usarse as&iacute; pero al lavarlo van a sacarle el apresto y va a abosrber mucho mejor. Por otro lado aclarar que al no haber pasado por proceso de lavado el pa&ntilde;o puede achicar, lavar con agua preferentemente fr&iacute;a, apto lavarropas y secarropas.&nbsp;</p>
<p>Este producto fue estampado con proceso de serigrafia, m&eacute;todo de estampa super artesanal.</p>
<p>Por otro lado usamos tinta al solvente para que la estampa con el uso cotidiano no se levante y perdure as&iacute; mucho mas en el tiempo, dicho eso, la pintura al solvente se seca con plancha de alta temperatura (mayor a 180&ordm;C) lo cual puede ocacionar peque&ntilde;as manchas amarillas alrededor de la estampa, tranqui, las mismas salen con el lavado, es solo que la pelusa mas superficial se quemo por la alta temperatura.&nbsp;</p>";;;;;SI;;;;;Visible
packx4-servilletas-crudo;Packx4 Servilletas Crudo;COCINA > MANTELES, COCINA > REPASADORES;;;;;;;12,500.00;;0.30;20.00;15.00;10.00;3;;;SI;NO;"<p><strong>Servilletas confeccionada en gasa pa&ntilde;alera pre-lavada, 100% algod&oacute;n. </strong></p>
<p>Vienen en pack de 4 unidades.</p>
<p><strong>Miden aproximadamente 37x27.</strong></p>
<p><strong>&iquest;Cuidados del producto?</strong> Al ser un articulo de algodon recomendamos que su lavado sea con agua fr&iacute;a, ya que el calor puede contraer la tela. Es apta lavarropas y secarropas. Secar a la sombra</p>";;;;;SI;;;;;Visible
funda-almohadon1;Funda almohadón GUILLE beige 70x50cm;LIVING > ALMOHADONES Y FUNDAS, BLACK DELUAR;;;;;;;13,500.00;;0.10;30.00;30.00;5.00;1;;;SI;NO;"<p>Funda de almohadon confeccionada en tusor premiun pre lavado cuadrille 100% algodon, su dorso es tipo sobre para poder introducir el relleno y el mismo esta confeccionado en tusor liviano, tambi&eacute;n 100% algod&oacute;n.</p>
<p><strong>Medidas: </strong>70x50cm</p>
<p><strong>Como recomendamos lavar? </strong>Al ser un producto 100% algod&oacute;n recomendamos poner un programa de lavado suave, delicado. El agua de lavado preferentemente fr&iacute;a o que la misma no supere los 30* ya que el agua caliente puede achicar el tejido.&nbsp;</p>
<p>Secado a la sombra</p>";;;;;SI;;;;;Visible
contenedor-laundry-13x35cm;Contenedor laundry 13x35cm;BAÑO > ARTICULOS PARA BAÑO, VARIOS;;;;;;;14,900.00;;0.10;35.00;13.00;2.00;8;;;SI;NO;"<p><strong>Contenedor confeccionado en gabardina de 8 Oz 100% algod&oacute;n con forro interno de tusor liviano 100% algod&oacute;n. Tiras de ambos lados en color negro y estampa.</strong></p>
<p>&iquest;Que puedo guardar? Lo que se te ocurra, botellones de jab&oacute;n liquido, suavizante (en la foto cada uno es de 2litros y sobra espacio), detergente, sepillos, lo que se te ocurra.</p>
<p>Cada contenedor es &uacute;nico y son estilo bien r&uacute;stico.&nbsp;</p>
<p>Mide aproximadamente <strong>13 cm de alto x 10 cm de profundidad x 35 cm de ancho.&nbsp;</strong></p>
<p>Tene en cuenta que al ser un articulo 100% algod&oacute;n el mismo tiene que lavare con agua fr&iacute;a, preferentemente a mano.&nbsp;</p>";;;;;SI;;;;;Visible
camino-mesa1;Camino de mesa SAONA 175x40cm;COCINA > CAMINO DE MESA;;;;;;;10,900.00;;0.10;25.00;15.00;3.00;0;;;SI;NO;"<p><strong>Camino de mesa SAONA</strong></p>
<p>Camino hecho en telar, su composici&oacute;n es 100% algod&oacute;n. <strong>Es hilo de algod&oacute;n combinado con hilos de pabilo.</strong></p>
<p>Te recordamos que las medidas son aproxiamdas y que al ser un producto que se elabora de manera artesanal puede tener diferencias entre s&iacute;. Sus medidas aproximadas son <strong>1,75X0,40cm</strong></p>
<p><strong>Cuidados de la misma:</strong> Al ser un producto 100% algod&oacute;n su cuidado debe ser lavado a mano preferentemente sino lavado en lavarropas en modo lavado a mano/lavado cuidado, lavado de lana, el agua preferentemente fr&iacute;a o no debe superar los 30&ordm;C y las revoluciones del centrifugado tienen que ser menores a 800, ya que al ser un producto de pabilo de algod&oacute;n puede deshilachar la costura y por consecuencia la tela un centrifugado fuerte. Secar a la sombra, no secar con calor ya que puede achicar.</p>";;;;;SI;;;;;Visible
camino-de-mesa-carmela-200x30cm;Camino de mesa CARMELA 200X30cm;COCINA > CAMINO DE MESA;;;;;;;10,900.00;;0.12;25.00;15.00;3.00;3;;;SI;NO;"<p><strong>Camino confeccionado en gasa pa&ntilde;alera doble tejido, 100% algod&oacute;n.&nbsp;</strong></p>
<p>Te recordamos que las medidas de los productos son aproximadas y que las mismas pueden variar ya que cada producto se corta y confeccionan de manera manual y artesanal uno a uno. Mide aproximadamente <strong>200x30cm</strong></p>
<p>Recomendaciones para cuidar el producto: Al ser un producto 100% algod&oacute;n recomendamos que los problemas de lavado sean suaves, delicados; que el agua de los mismos sean preferentemente fr&iacute;a o que la misma no supere los 30* ya que el calor puede achicar el tejido.&nbsp;</p>
<p>Secado a la sombra.</p>";;;;;SI;;;;;Visible
plato-rectangular-9x25cm-terrazo;Plato rectangular 9x25cm Terrazo;BAÑO > ARTICULOS PARA BAÑO, VELAS Y ACCESORIOS > Portavelas y Bandejas, BLACK DELUAR;;;;;;;8,500.00;;0.40;25.00;9.00;2.00;0;;;SI;NO;"<p style=""margin-top: 20px; margin-bottom: 20px; padding: 0px; border: 0px; outline: 0px; vertical-align: baseline; max-width: 100%; color: #434343; font-family: Roboto, sans-serif; font-size: 14px; background-color: #ffffff;"">Plato&nbsp;rectangular&nbsp;de 9&nbsp;cm x 25&nbsp;cm x 0,50&nbsp;cm de alto aproximado.</p>
<p style=""margin-top: 20px; margin-bottom: 20px; padding: 0px; border: 0px; outline: 0px; vertical-align: baseline; max-width: 100%; color: #434343; font-family: Roboto, sans-serif; font-size: 14px; background-color: #ffffff;"">Materiales: terrazo con piedras naturales</p>
<p style=""margin-top: 20px; margin-bottom: 20px; padding: 0px; border: 0px; outline: 0px; vertical-align: baseline; max-width: 100%; color: #434343; font-family: Roboto, sans-serif; font-size: 14px; background-color: #ffffff;"">*Los platos incluyen felpas autoadhesivas.</p>";;;;;SI;;;;;Visible
bandeja-rectangular-con-borde-terrazo-26x12cm;Bandeja Rectangular con borde Terrazo 26x12cm;COCINA > BAZAR > BANDEJAS - BOWLS - TABLAS, BAÑO, VELAS Y ACCESORIOS > Portavelas y Bandejas, BAJAMOS LOS PRECIOS! APROVECHÁ, BLACK DELUAR;;;;;;;21,500.00;;0.5;25.00;15.00;7.00;3;;;SI;NO;"<p>Bandeja rectangular&nbsp;con borde de 26&nbsp;x 12 x 4,50 cm de alto aproximado.</p>
<p>Medidas internas: 22,50 x 9,5 x 3 cm de alto</p>
<p>Materiales: terrazo con piedras naturales.<br />Color: Rosa&nbsp;</p>
<p><br />*Las bandejas cuentan con felpas autoadhesivas.</p>";;;;;SI;;;;;Visible
tupper-5-divisiones-cuadrado;Tupper 5 divisiones cuadrado;COCINA > BAZAR > BANDEJAS - BOWLS - TABLAS, COCINA > BAZAR > FRASCOS, BLACK DELUAR;;;;;;;9,800.00;;0.30;25.00;25.00;6.00;1;;;SI;NO;"<p><strong>Tupper 5 divisiones cuadrado</strong> Organiza tus comidas de manera pr&aacute;ctica y eficiente con nuestro <strong>Tupper de 5 divisiones cuadrado</strong>.</p>
<p>Con capacidad de <strong>2000 ml</strong> y medidas de <strong>23x23x6 cm</strong>, este tupper es ideal para almacenar diferentes alimentos sin mezclar sabores.</p>
<p>Su <strong>tapa gris</strong> garantiza un cierre herm&eacute;tico, manteniendo tus platos frescos por m&aacute;s tiempo.</p>
<p>Fabricado en <strong>pl&aacute;stico resistente</strong>, es perfecto para el uso diario y f&aacute;cil de limpiar. &iexcl;Optimiza tu cocina y disfruta de la comodidad que te ofrece este tupper!</p>";;;;;SI;;;;;Visible
setx4-copetineros-de-ceramica-negra-en-base-bamboo-con-cucharas;Setx4 copetineros de ceramica negra en base bamboo con cucharas;COCINA > BAZAR > BANDEJAS - BOWLS - TABLAS, DIA DEL PADRE;;;;;;;39,900.00;;0.75;30.00;8.00;9.00;2;;;SI;NO;"<p>Set x 4 copetineros de cer&aacute;mica negra en base de bamboo, Incluye cucharitas en color dorado. Idales para servir peque&ntilde;as porciones de salsas, aderezos u otros acompa&ntilde;amientos.<br /><br />Caracter&iacute;sticas:<br /><br />&middot; Medidas: base de 30 x 8 cm. Copetineros de 6,5 cm de alto x 5,5 cm de di&aacute;metro<br />&middot; Material: base de bamboo y copetineros de porcelana<br />&middot; Apto lavavajillas: s&iacute;<br />. Apto microondas: no<br />. Origen: China</p>";;;;;SI;;;;;Visible
mantel2;Mantel Impermeable antimanchas 250x150cm;COCINA > MANTELES, BLACK DELUAR;;;;;;;31,900.00;;0.40;30.00;20.00;2.00;2;;;SI;NO;"<p><strong>Mantel Antimanchas - Impermeable&nbsp;</strong></p>
<p><strong>Medidas: 250x150 cm</strong></p>
<p>Este mantel es el complemento ideal para cualquier mesa, ofreciendo una protecci&oacute;n eficaz contra manchas y derrames. Su dise&ntilde;o elegante se adapta a diversas decoraciones, aportando un toque moderno y sofisticado a tu hogar. F&aacute;cil de limpiar y mantener, es perfecto para uso diario o en ocasiones especiales.&nbsp;</p>";;;;;SI;;;;;Visible
mantel-antimanchas-250x150cm;Mantel Antimanchas 250x150cm;COCINA > MANTELES, BLACK DELUAR;Tamaño;2.50x1.50;;;;;31,900.00;;0.60;30.00;20.00;3.00;1;;;SI;NO;"<p><strong>Mantel Antimanchas </strong></p>
<p>Descubr&iacute; el <strong>Mantel Antimanchas</strong>, disponible en la medida:&nbsp;</p>
<p><strong>250x150 cm</strong></p>
<p>Tela Tropical.</p>
<p>Este mantel es el complemento ideal para cualquier mesa, ofreciendo una protecci&oacute;n eficaz contra manchas y derrames. Su dise&ntilde;o elegante se adapta a diversas decoraciones, aportando un toque moderno y sofisticado a tu hogar. F&aacute;cil de limpiar y mantener, es perfecto para uso diario o en ocasiones especiales.&nbsp;</p>";;;;;SI;;;;;Visible
guirnalda-microled-corcho-30-luces-3-metros-luz-calida;Guirnalda Microled Corcho 30 Luces 3 Metros Luz Cálida;LIVING > ILUMINACION, NAVIDAD;;;;;;;3,000.00;;0.02;5.00;5.00;5.00;17;;;SI;NO;"<p><strong>Guirnalda Microled Corcho 30 Luces 3 Metros Luz Cálida</strong></p>
<p>Ilumina tus espacios con esta elegante <strong>guirnalda de microled</strong>. Con 30 luces cálidas distribuidas a lo largo de <strong>3 metros</strong>, es perfecta para crear un ambiente acogedor en cualquier rincón de tu hogar. Su diseño con corcho no solo la hace <strong>estéticamente atractiva</strong>, sino también versátil, adaptándose a diversas decoraciones. Ideal para fiestas, eventos o simplemente para darle un toque especial a tu día a día. </p>
<p>¡Transformá tu hogar con esta hermosa guirnalda!</p>";led;;;;SI;;;;;Visible
individual-pvc-gris-rosado-38cm;Individual PVC Gris Rosado 38cm;COCINA > INDIVIDUALES, BLACK DELUAR;;;;;;;4,500.00;;0.10;35.00;15.00;5.00;3;;;SI;NO;"<p>Individual redondo polim&eacute;rico con trama, color gris rosado.<br />Su dise&ntilde;o lo hace ideal para dar un acento de color y protagonismo a una vajilla muy cl&aacute;sica o neutra.<br />Acompa&ntilde;a perfecto con copas cristalinas y cubiertos plateados.<br /><br />Caracter&iacute;sticas:<br /><br />. Medida: 38 cm de di&aacute;metro<br />. Material: PVC<br />. Apto lavavajillas: No</p>";;;;;SI;;;;;Visible
plato-chico-nube-jaspeado-beige;Plato chico Nube Jaspeado beige;COCINA > BAZAR > TAZAS Y PLATITOS;;;;;;;6,600.00;;0.20;14.00;14.00;1.00;4;;;SI;NO;"<p>Plato de cer&aacute;mica color beige jaspeado.</p>
<p>&nbsp;</p>
<p>Medidas: 13cm de diametro.&nbsp;</p>
<p>Material: Cer&aacute;mica</p>";;;;;SI;;;;;Visible
jarra-de-acrilico-1-5l-taskim;Jarra de acrílico 1.5L TASKIM;COCINA > BAZAR, HOT SALE;;;;;;;31,500.00;;0.60;30.00;10.00;10.00;1;;;SI;NO;"<p>Jarra realizada en acr&iacute;lico transparente. Material resistente de excelente calidad.<br />Dise&ntilde;o facetado con relieve que aporta armon&iacute;a y es ideal para vestir una mesa de estilo casual y fresca.<br /><br />Caracter&iacute;sticas:<br /><br />Material: acr&iacute;lico<br />Medidas: 9 cm de di&aacute;metro x 29 cm de alto<br />Capacidad: 1500 ml<br />Apto lavavajillas: si<br />Apto microondas: no</p>";;;;;SI;;;;;Visible
individual-amorfo-gris-31x40cm;Individual AMORFO gris 31x40cm;COCINA > INDIVIDUALES;;;;;;;10,500.00;;0.17;30.00;20.00;5.00;6;;;SI;NO;"<p>Individual polim&eacute;rico texturado con antideslizante, color gris medio.<br />Dise&ntilde;o s&iacute;mil cuero vacuno que, combinado con la base antideslizante, logra un producto de muy buena calidad y funcionalidad.<br />Ideal para el toque justo de innovaci&oacute;n a una vajilla cl&aacute;sica con copas cristalinas.<br /><br />Caracter&iacute;sticas:<br /><br />. Medida: 31x40 cm<br />. Material: Polipropileno - Caucho<br />. Apto lavavajillas: No</p>";;;;;SI;;;;;Visible
setx6-unid-copas-de-cristal-de-bohemia-sylvia-580ml;Setx6 unid - Copas de cristal de Bohemia SYLVIA 580ml;COCINA > BAZAR > VASOS - COPAS;;;;;;;64,900.00;;0.5;30.00;20.00;22.00;2;;;SI;NO;"<p>Set de copas de cristal de Bohemia.<br />Cristal de excelente calidad y l&iacute;der en el mercado. Dise&ntilde;o delicado, elegante y distinguido.<br />Ideales para combinar con vajilla de porcelana.<br /><br />Caracter&iacute;sticas:<br /><br />. Medidas: 22 x 7 cm de di&aacute;metro (boca)<br />. Capacidad: 580 ml<br />. Material: Cristal<br />. Apto lavavajillas: Si</p>";;;;;SI;;;;;Visible
pack-x6-plato-postre-sidney-blanco-22x20cm;Pack x6 - Plato Postre SIDNEY blanco 22x20cm;COCINA > BAZAR > CUBIERTOS - VAJILLA;;;;;;;33,900.00;;0.5;20.00;20.00;10.00;1;;;SI;NO;"<p>Pack x6 unidades - Plato de postre SIDNEY blanco 22x20cm</p>
<p>Vajilla realizada en cer&aacute;mica esmaltada color blanco.<br />Dise&ntilde;o de bandeja irregular y novedosa.&nbsp;<br /><br /><br />Caracter&iacute;sticas:<br /><br />Material: cer&aacute;mica<br />Medidas: 22 cm de largo x 20 cm de ancho<br />Apto lavavajillas: si<br />Apto microondas: si</p>";;;;;SI;;;;;Visible
frasco-de-vidrio-con-visor-golden-800ml;Frasco de vidrio con visor GOLDEN 800ml;COCINA > BAZAR > FRASCOS;;;;;;;7,500.00;;0.60;20.00;8.00;8.00;2;;;SI;NO;"<p>Frasco de vidrio grande con visor, cubierto en acero dorado y tapa a rosca. Esta linea de frascos es un cl&aacute;sico de siempre, que con su plus de color, le aporta gran distinci&oacute;n.<br /><br />Caracter&iacute;sticas:<br /><br />. Capacidad: 800 ml<br />&middot; Material: metal, vidrio y pl&aacute;stico<br />&middot; Apto lavavajillas: s&iacute;<br />. Apto microondas: no</p>";;;;;SI;;;;;Visible
arbol-50cm-champagne-snow-con-luz-led;Arbol 50cm Champagne Snow con luz LED;NAVIDAD;;;;;;;52,500.00;;0.35;0.50;0.15;15.00;1;;;NO;NO;"<p><strong>&Aacute;rbol 50cm Champagne Snow con luz LED</strong></p>
<p>Este encantador&nbsp;<strong>&aacute;rbol de Navidad</strong>&nbsp;de 50 cm es perfecto para iluminar tus celebraciones. Su dise&ntilde;o&nbsp;<strong>nevado</strong>&nbsp;crea un ambiente m&aacute;gico, mientras que la&nbsp;<strong>luz LED</strong>&nbsp;integrada a&ntilde;ade un toque de calidez.</p>
<p><em>Importante:</em>&nbsp;El &aacute;rbol&nbsp;<strong>no incluye pilas</strong>, as&iacute; que aseg&uacute;rate de tenerlas listas para disfrutar de su brillo.</p>
<p>Ideal para decorar cualquier rinc&oacute;n de tu hogar y compartir momentos inolvidables en familia.</p>";;;;;SI;;;;;Oculto
setx6-copas-labradas-de-vidrio-175ml;Setx6 copas labradas de vidrio 175ml;COCINA > BAZAR > VASOS - COPAS;;;;;;;32,900.00;;0.5;0.20;0.15;0.20;1;;;SI;NO;"<p><strong>Setx6 copas labradas de vidrio 175ml</strong></p>
<p>Este <strong>set de 6 copas labradas de vidrio</strong> de 175ml es la elecci&oacute;n perfecta para los amantes de la elegancia y la resistencia. Dise&ntilde;adas para ser <strong>super resistentes</strong>, estas copas no solo aportan un toque sofisticado a tu mesa, sino que tambi&eacute;n son ideales para el uso diario. Su acabado labrado les otorga un estilo &uacute;nico, haciendo que cada brindis sea especial.</p>";;;;;SI;;;;;Visible
arbol3;Pino navideño de madera - 40cm;NAVIDAD;;;;;;;22,800.00;;0.20;0.40;0.13;0.13;1;;;NO;NO;"<p><strong>Pino navideño de madera - 40cm</strong></p>
<p>Este encantador <strong>pino navideño de madera</strong> es el complemento perfecto para tus decoraciones festivas. Con una altura de <strong>40cm</strong> y un elegante <strong>color blanco</strong>, se adapta a cualquier estilo de hogar, aportando un toque de frescura y modernidad.</p>
<p>Su diseño en madera lo hace durable y fácil de integrar en tus decoraciones, ya sea en la sala, en la mesa o como parte de un centro de mesa. ¡Celebra la Navidad con estilo y elegancia!</p>";;;;;SI;;;;;Oculto
setx10-plato-de-sitio-rayas-plateado-34cm;Setx10 Plato de sitio Rayas Plateado 34cm;COCINA > INDIVIDUALES;;;;;;;8,900.00;;0.16;0.35;0.35;0.01;1;;;SI;NO;"<p><strong>Set de 10 Plato de Sitio Rayas Plateado 34cm</strong></p>
<p>Agrega un toque de elegancia a tus mesas con este <strong>set de 10 platos de sitio</strong> de 34 cm de diámetro. Fabricados en <strong>papel</strong>, presentan un diseño atractivo con <strong>rayas plateadas y blancas</strong> que realzan cualquier ocasión.</p>
<p>Ideal para fiestas, eventos o cenas familiares, estos platos son desechables, lo que facilita la limpieza después de la celebración. ¡No dudes en incorporar este set a tu próximo evento y sorprende a tus invitados!</p>";;;;;SI;;;;;Visible
bandeja-vintage-beige-23x16cm;Bandeja Vintage Beige 23x16cm;COCINA > BAZAR > BANDEJAS - BOWLS - TABLAS;;;;;;;15,500.00;;0.50;0.25;0.20;0.04;0;;;SI;NO;"<p style=""margin-top: 20px; margin-bottom: 20px; padding: 0px; border: 0px; outline: 0px; vertical-align: baseline; max-width: 100%; color: #434343; font-family: Montserrat, sans-serif; font-size: 14px; background-color: #ffffff;"">Bandeja Cer&aacute;mica Vintage Beige</p>
<p style=""margin-top: 20px; margin-bottom: 20px; padding: 0px; border: 0px; outline: 0px; vertical-align: baseline; max-width: 100%; color: #434343; font-family: Montserrat, sans-serif; font-size: 14px; background-color: #ffffff;"">Medidas: 23x16cm.</p>
<p style=""margin-top: 20px; margin-bottom: 20px; padding: 0px; border: 0px; outline: 0px; vertical-align: baseline; max-width: 100%; color: #434343; font-family: Montserrat, sans-serif; font-size: 14px; background-color: #ffffff;"">Esta bandeja es el detalle ideal para darle un toque especial a tus reuniones. Su dise&ntilde;o beige no solo es lindo, sino que tambi&eacute;n aporta un estilo &uacute;nico y artesanal que combina con cualquier decoraci&oacute;n.</p>
<p style=""margin-top: 20px; margin-bottom: 20px; padding: 0px; border: 0px; outline: 0px; vertical-align: baseline; max-width: 100%; color: #434343; font-family: Montserrat, sans-serif; font-size: 14px; background-color: #ffffff;"">Hecha de cer&aacute;mica, es perfecta para servir picadas, postres o como base para tus decoraciones.</p>";;;;;SI;;;;;Visible
